file_A;onset_A;offset_A;#item_A;phone_A;file_B;onset_B;offset_B;#item_B;phone_B;speaker;question;d(A, B)
geo020s09a0068v01;0.820262;1.045401;#i417;p>a;geo020s09a0082v01;1.113283;1.27743;#i442;p>a;he;q;0.167323392195
geo020s09a0070v01;1.06262;1.280667;#i420;p>a;geo020s09a0082v01;1.113283;1.27743;#i442;p>a;he;q;0.0518500033633
geo020s09a0084v01;0.943996;1.134292;#i448;pa;geo020s09a0082v01;1.113283;1.27743;#i442;p>a;he;q;0.0972875496527
geo020s09a0086v01;0.783399;0.943701;#i452;pa;geo020s09a0082v01;1.113283;1.27743;#i442;p>a;he;q;0.128157419104
geo020s09a0098v01;0.970957;1.193667;#i463;p>a;geo020s09a0082v01;1.113283;1.27743;#i442;p>a;he;q;0.0668990321852
geo020s09a0105v01;1.063804;1.321692;#i470;pa;geo020s09a0082v01;1.113283;1.27743;#i442;p>a;he;q;0.0897106335457
geo020s09a0107v01;0.849709;1.130221;#i475;p>a;geo020s09a0082v01;1.113283;1.27743;#i442;p>a;he;q;0.157920891295
geo020s09a0116v01;0.787729;1.008424;#i484;p>a;geo020s09a0082v01;1.113283;1.27743;#i442;p>a;he;q;0.151530034645
geo020s09a0119v01;0.774478;1.025145;#i487;p>a;geo020s09a0082v01;1.113283;1.27743;#i442;p>a;he;q;0.171050667284
geo020s09a0120v01;0.798417;0.985951;#i491;pa;geo020s09a0082v01;1.113283;1.27743;#i442;p>a;he;q;0.0884254867334
geo020s09a0128v01;0.915398;1.131247;#i504;p>a;geo020s09a0082v01;1.113283;1.27743;#i442;p>a;he;q;0.077095259216
geo020s09a0133v01;0.838173;1.065693;#i509;p>a;geo020s09a0082v01;1.113283;1.27743;#i442;p>a;he;q;0.173764548078
geo020s09a0137v01;0.859749;1.068895;#i513;p>a;geo020s09a0082v01;1.113283;1.27743;#i442;p>a;he;q;0.0705534579375
geo020s09a0141v01;0.70074;0.939512;#i517;pa;geo020s09a0082v01;1.113283;1.27743;#i442;p>a;he;q;0.183533908861
geo020s09a0158v01;1.092888;1.290575;#i538;p>a;geo020s09a0082v01;1.113283;1.27743;#i442;p>a;he;q;0.0600782857245
geo020s09a0192v01;0.894199;1.144809;#i565;p>a;geo020s09a0082v01;1.113283;1.27743;#i442;p>a;he;q;0.152166122512
geo020s09a0194v01;1.110251;1.307467;#i570;p>a;geo020s09a0082v01;1.113283;1.27743;#i442;p>a;he;q;0.0494285742123
geo020s09a0197v01;0.66985;0.887788;#i576;p>a;geo020s09a0082v01;1.113283;1.27743;#i442;p>a;he;q;0.174609180937
geo020s09a0201v01;0.834497;1.077664;#i587;p>a;geo020s09a0082v01;1.113283;1.27743;#i442;p>a;he;q;0.150809588153
geo020s09a0203v01;0.716248;0.956702;#i590;p>a;geo020s09a0082v01;1.113283;1.27743;#i442;p>a;he;q;0.188709069176
geo020s09a0222v01;0.770004;0.98181;#i608;p>a;geo020s09a0082v01;1.113283;1.27743;#i442;p>a;he;q;0.174180491432
geo020s09a0240v01;1.507482;1.712697;#i624;pa;geo020s09a0082v01;1.113283;1.27743;#i442;p>a;he;q;0.0935137309488
geo020s09a0242v01;0.968683;1.184629;#i631;p>a;geo020s09a0082v01;1.113283;1.27743;#i442;p>a;he;q;0.118917702823
geo020s09a0004v01;1.842851;2.019226;#i334;p>a;geo020s09a0084v01;0.943996;1.134292;#i448;pa;he;q;0.246302745323
geo020s09a0023v01;0.803754;1.066839;#i361;p>a;geo020s09a0084v01;0.943996;1.134292;#i448;pa;he;q;0.137926783231
geo020s09a0057v01;1.295264;1.874305;#i395;p>a;geo020s09a0084v01;0.943996;1.134292;#i448;pa;he;q;0.0967209418966
geo020s09a0059v01;1.12798;1.406344;#i397;p>a;geo020s09a0084v01;0.943996;1.134292;#i448;pa;he;q;0.1737283088
geo020s09a0064v01;1.226613;1.422888;#i409;p>a;geo020s09a0084v01;0.943996;1.134292;#i448;pa;he;q;0.10697444745
geo020s09a0068v01;0.820262;1.045401;#i417;p>a;geo020s09a0084v01;0.943996;1.134292;#i448;pa;he;q;0.071797704609
geo020s09a0070v01;1.06262;1.280667;#i420;p>a;geo020s09a0084v01;0.943996;1.134292;#i448;pa;he;q;0.0914185254304
geo020s09a0082v01;1.113283;1.27743;#i442;p>a;geo020s09a0084v01;0.943996;1.134292;#i448;pa;he;q;0.0972875496527
geo020s09a0086v01;0.783399;0.943701;#i452;pa;geo020s09a0084v01;0.943996;1.134292;#i448;pa;he;q;0.0682585380212
geo020s09a0098v01;0.970957;1.193667;#i463;p>a;geo020s09a0084v01;0.943996;1.134292;#i448;pa;he;q;0.0835777619776
geo020s09a0105v01;1.063804;1.321692;#i470;pa;geo020s09a0084v01;0.943996;1.134292;#i448;pa;he;q;0.0754549800914
geo020s09a0107v01;0.849709;1.130221;#i475;p>a;geo020s09a0084v01;0.943996;1.134292;#i448;pa;he;q;0.162085491114
geo020s09a0116v01;0.787729;1.008424;#i484;p>a;geo020s09a0084v01;0.943996;1.134292;#i448;pa;he;q;0.0925039820726
geo020s09a0119v01;0.774478;1.025145;#i487;p>a;geo020s09a0084v01;0.943996;1.134292;#i448;pa;he;q;0.137370650721
geo020s09a0120v01;0.798417;0.985951;#i491;pa;geo020s09a0084v01;0.943996;1.134292;#i448;pa;he;q;0.0638257539181
geo020s09a0128v01;0.915398;1.131247;#i504;p>a;geo020s09a0084v01;0.943996;1.134292;#i448;pa;he;q;0.0815717743321
geo020s09a0133v01;0.838173;1.065693;#i509;p>a;geo020s09a0084v01;0.943996;1.134292;#i448;pa;he;q;0.131270795037
geo020s09a0137v01;0.859749;1.068895;#i513;p>a;geo020s09a0084v01;0.943996;1.134292;#i448;pa;he;q;0.0702352128271
geo020s09a0141v01;0.70074;0.939512;#i517;pa;geo020s09a0084v01;0.943996;1.134292;#i448;pa;he;q;0.0944244693492
geo020s09a0158v01;1.092888;1.290575;#i538;p>a;geo020s09a0084v01;0.943996;1.134292;#i448;pa;he;q;0.0867019676213
geo020s09a0192v01;0.894199;1.144809;#i565;p>a;geo020s09a0084v01;0.943996;1.134292;#i448;pa;he;q;0.120618107814
geo020s09a0194v01;1.110251;1.307467;#i570;p>a;geo020s09a0084v01;0.943996;1.134292;#i448;pa;he;q;0.0977449949967
geo020s09a0197v01;0.66985;0.887788;#i576;p>a;geo020s09a0084v01;0.943996;1.134292;#i448;pa;he;q;0.175149091748
geo020s09a0201v01;0.834497;1.077664;#i587;p>a;geo020s09a0084v01;0.943996;1.134292;#i448;pa;he;q;0.0861939660385
geo020s09a0203v01;0.716248;0.956702;#i590;p>a;geo020s09a0084v01;0.943996;1.134292;#i448;pa;he;q;0.209119799507
geo020s09a0222v01;0.770004;0.98181;#i608;p>a;geo020s09a0084v01;0.943996;1.134292;#i448;pa;he;q;0.147399938428
geo020s09a0240v01;1.507482;1.712697;#i624;pa;geo020s09a0084v01;0.943996;1.134292;#i448;pa;he;q;0.110370379955
geo020s09a0242v01;0.968683;1.184629;#i631;p>a;geo020s09a0084v01;0.943996;1.134292;#i448;pa;he;q;0.062965784277
geo020s09a0004v01;1.842851;2.019226;#i334;p>a;geo020s09a0086v01;0.783399;0.943701;#i452;pa;he;q;0.273667019042
geo020s09a0023v01;0.803754;1.066839;#i361;p>a;geo020s09a0086v01;0.783399;0.943701;#i452;pa;he;q;0.129690186786
geo020s09a0057v01;1.295264;1.874305;#i395;p>a;geo020s09a0086v01;0.783399;0.943701;#i452;pa;he;q;0.0944531406699
geo020s09a0059v01;1.12798;1.406344;#i397;p>a;geo020s09a0086v01;0.783399;0.943701;#i452;pa;he;q;0.157993368983
geo020s09a0064v01;1.226613;1.422888;#i409;p>a;geo020s09a0086v01;0.783399;0.943701;#i452;pa;he;q;0.12660930673
geo020s09a0068v01;0.820262;1.045401;#i417;p>a;geo020s09a0086v01;0.783399;0.943701;#i452;pa;he;q;0.0792841569434
geo020s09a0070v01;1.06262;1.280667;#i420;p>a;geo020s09a0086v01;0.783399;0.943701;#i452;pa;he;q;0.106806740617
geo020s09a0082v01;1.113283;1.27743;#i442;p>a;geo020s09a0086v01;0.783399;0.943701;#i452;pa;he;q;0.128157419104
geo020s09a0084v01;0.943996;1.134292;#i448;pa;geo020s09a0086v01;0.783399;0.943701;#i452;pa;he;q;0.0682585380212
geo020s09a0098v01;0.970957;1.193667;#i463;p>a;geo020s09a0086v01;0.783399;0.943701;#i452;pa;he;q;0.0846060682869
geo020s09a0105v01;1.063804;1.321692;#i470;pa;geo020s09a0086v01;0.783399;0.943701;#i452;pa;he;q;0.0842403508898
geo020s09a0107v01;0.849709;1.130221;#i475;p>a;geo020s09a0086v01;0.783399;0.943701;#i452;pa;he;q;0.186567638473
geo020s09a0116v01;0.787729;1.008424;#i484;p>a;geo020s09a0086v01;0.783399;0.943701;#i452;pa;he;q;0.084754133057
geo020s09a0119v01;0.774478;1.025145;#i487;p>a;geo020s09a0086v01;0.783399;0.943701;#i452;pa;he;q;0.133033804618
geo020s09a0120v01;0.798417;0.985951;#i491;pa;geo020s09a0086v01;0.783399;0.943701;#i452;pa;he;q;0.0620574256093
geo020s09a0128v01;0.915398;1.131247;#i504;p>a;geo020s09a0086v01;0.783399;0.943701;#i452;pa;he;q;0.0737325276937
geo020s09a0133v01;0.838173;1.065693;#i509;p>a;geo020s09a0086v01;0.783399;0.943701;#i452;pa;he;q;0.115240133829
geo020s09a0137v01;0.859749;1.068895;#i513;p>a;geo020s09a0086v01;0.783399;0.943701;#i452;pa;he;q;0.0850006057505
geo020s09a0141v01;0.70074;0.939512;#i517;pa;geo020s09a0086v01;0.783399;0.943701;#i452;pa;he;q;0.0960505773504
geo020s09a0158v01;1.092888;1.290575;#i538;p>a;geo020s09a0086v01;0.783399;0.943701;#i452;pa;he;q;0.10102202769
geo020s09a0192v01;0.894199;1.144809;#i565;p>a;geo020s09a0086v01;0.783399;0.943701;#i452;pa;he;q;0.123634613777
geo020s09a0194v01;1.110251;1.307467;#i570;p>a;geo020s09a0086v01;0.783399;0.943701;#i452;pa;he;q;0.113896058212
geo020s09a0197v01;0.66985;0.887788;#i576;p>a;geo020s09a0086v01;0.783399;0.943701;#i452;pa;he;q;0.160345594481
geo020s09a0201v01;0.834497;1.077664;#i587;p>a;geo020s09a0086v01;0.783399;0.943701;#i452;pa;he;q;0.0972800505602
geo020s09a0203v01;0.716248;0.956702;#i590;p>a;geo020s09a0086v01;0.783399;0.943701;#i452;pa;he;q;0.226354255604
geo020s09a0222v01;0.770004;0.98181;#i608;p>a;geo020s09a0086v01;0.783399;0.943701;#i452;pa;he;q;0.123265381088
geo020s09a0240v01;1.507482;1.712697;#i624;pa;geo020s09a0086v01;0.783399;0.943701;#i452;pa;he;q;0.133295394793
geo020s09a0242v01;0.968683;1.184629;#i631;p>a;geo020s09a0086v01;0.783399;0.943701;#i452;pa;he;q;0.0677993765247
geo020s09a0004v01;1.842851;2.019226;#i334;p>a;geo020s09a0098v01;0.970957;1.193667;#i463;p>a;he;q;0.203040444471
geo020s09a0023v01;0.803754;1.066839;#i361;p>a;geo020s09a0098v01;0.970957;1.193667;#i463;p>a;he;q;0.171805966075
geo020s09a0057v01;1.295264;1.874305;#i395;p>a;geo020s09a0098v01;0.970957;1.193667;#i463;p>a;he;q;0.10338989435
geo020s09a0059v01;1.12798;1.406344;#i397;p>a;geo020s09a0098v01;0.970957;1.193667;#i463;p>a;he;q;0.192905097982
geo020s09a0064v01;1.226613;1.422888;#i409;p>a;geo020s09a0098v01;0.970957;1.193667;#i463;p>a;he;q;0.0759583645154
geo020s09a0068v01;0.820262;1.045401;#i417;p>a;geo020s09a0098v01;0.970957;1.193667;#i463;p>a;he;q;0.115408275637
geo020s09a0070v01;1.06262;1.280667;#i420;p>a;geo020s09a0098v01;0.970957;1.193667;#i463;p>a;he;q;0.0675687678357
geo020s09a0082v01;1.113283;1.27743;#i442;p>a;geo020s09a0098v01;0.970957;1.193667;#i463;p>a;he;q;0.0668990321852
geo020s09a0084v01;0.943996;1.134292;#i448;pa;geo020s09a0098v01;0.970957;1.193667;#i463;p>a;he;q;0.0835777619776
geo020s09a0086v01;0.783399;0.943701;#i452;pa;geo020s09a0098v01;0.970957;1.193667;#i463;p>a;he;q;0.0846060682869
geo020s09a0105v01;1.063804;1.321692;#i470;pa;geo020s09a0098v01;0.970957;1.193667;#i463;p>a;he;q;0.0871214374491
geo020s09a0107v01;0.849709;1.130221;#i475;p>a;geo020s09a0098v01;0.970957;1.193667;#i463;p>a;he;q;0.145281212116
geo020s09a0116v01;0.787729;1.008424;#i484;p>a;geo020s09a0098v01;0.970957;1.193667;#i463;p>a;he;q;0.0999849155346
geo020s09a0119v01;0.774478;1.025145;#i487;p>a;geo020s09a0098v01;0.970957;1.193667;#i463;p>a;he;q;0.170395149851
geo020s09a0120v01;0.798417;0.985951;#i491;pa;geo020s09a0098v01;0.970957;1.193667;#i463;p>a;he;q;0.07721899895
geo020s09a0128v01;0.915398;1.131247;#i504;p>a;geo020s09a0098v01;0.970957;1.193667;#i463;p>a;he;q;0.0606631124451
geo020s09a0133v01;0.838173;1.065693;#i509;p>a;geo020s09a0098v01;0.970957;1.193667;#i463;p>a;he;q;0.175526050165
geo020s09a0137v01;0.859749;1.068895;#i513;p>a;geo020s09a0098v01;0.970957;1.193667;#i463;p>a;he;q;0.0755372885598
geo020s09a0141v01;0.70074;0.939512;#i517;pa;geo020s09a0098v01;0.970957;1.193667;#i463;p>a;he;q;0.147311985029
geo020s09a0158v01;1.092888;1.290575;#i538;p>a;geo020s09a0098v01;0.970957;1.193667;#i463;p>a;he;q;0.0706477470728
geo020s09a0192v01;0.894199;1.144809;#i565;p>a;geo020s09a0098v01;0.970957;1.193667;#i463;p>a;he;q;0.160449760901
geo020s09a0194v01;1.110251;1.307467;#i570;p>a;geo020s09a0098v01;0.970957;1.193667;#i463;p>a;he;q;0.0707094381144
geo020s09a0197v01;0.66985;0.887788;#i576;p>a;geo020s09a0098v01;0.970957;1.193667;#i463;p>a;he;q;0.179347948174
geo020s09a0201v01;0.834497;1.077664;#i587;p>a;geo020s09a0098v01;0.970957;1.193667;#i463;p>a;he;q;0.145286262071
geo020s09a0203v01;0.716248;0.956702;#i590;p>a;geo020s09a0098v01;0.970957;1.193667;#i463;p>a;he;q;0.180123186471
geo020s09a0222v01;0.770004;0.98181;#i608;p>a;geo020s09a0098v01;0.970957;1.193667;#i463;p>a;he;q;0.169396123139
geo020s09a0240v01;1.507482;1.712697;#i624;pa;geo020s09a0098v01;0.970957;1.193667;#i463;p>a;he;q;0.0993344762286
geo020s09a0242v01;0.968683;1.184629;#i631;p>a;geo020s09a0098v01;0.970957;1.193667;#i463;p>a;he;q;0.112999830527
